x-axis,1,2
second,Volt,Volt
+43.0000E-06,+1.8437500000E+00,-31.2500000E-03
+43.2000E-06,+1.8437500000E+00,-31.2500000E-03
+43.4000E-06,+1.8125000000E+00,-31.2500000E-03
+43.6000E-06,+1.8125000000E+00,-31.2500000E-03
+43.8000E-06,+1.8125000000E+00,-0.0E+00
+44.0000E-06,+1.8125000000E+00,-31.2500000E-03
+44.2000E-06,+1.8125000000E+00,-31.2500000E-03
+44.4000E-06,+1.8125000000E+00,-31.2500000E-03
+44.6000E-06,+1.8437500000E+00,-62.5000000E-03
+44.8000E-06,+1.8437500000E+00,-31.2500000E-03
+45.0000E-06,+1.8125000000E+00,-0.0E+00
+45.2000E-06,+1.8125000000E+00,+0.0E+00
+45.4000E-06,+1.8750000000E+00,+0.0E+00
+45.6000E-06,+1.8125000000E+00,-31.2500000E-03
+45.8000E-06,+1.8125000000E+00,-31.2500000E-03
+46.0000E-06,+1.8125000000E+00,-62.5000000E-03
+46.2000E-06,+1.8125000000E+00,-31.2500000E-03
+46.4000E-06,+1.8437500000E+00,-0.0E+00
+46.6000E-06,+1.8437500000E+00,+0.0E+00
+46.8000E-06,+1.8125000000E+00,-31.2500000E-03
+47.0000E-06,+1.8125000000E+00,-93.7500000E-03
+47.2000E-06,+1.8437500000E+00,-31.2500000E-03
+47.4000E-06,+1.8125000000E+00,-31.2500000E-03
+47.6000E-06,+1.8125000000E+00,-0.0E+00
+47.8000E-06,+1.8125000000E+00,-31.2500000E-03
+48.0000E-06,+1.8437500000E+00,-0.0E+00
+48.2000E-06,+1.8437500000E+00,-31.2500000E-03
+48.4000E-06,+1.8437500000E+00,-31.2500000E-03
+48.6000E-06,+1.8437500000E+00,-31.2500000E-03
+48.8000E-06,+1.8125000000E+00,-0.0E+00
+49.0000E-06,+1.8125000000E+00,+0.0E+00
+49.2000E-06,+1.8437500000E+00,-31.2500000E-03
+49.4000E-06,+1.8125000000E+00,-62.5000000E-03
+49.6000E-06,+1.8437500000E+00,-0.0E+00
+49.8000E-06,+1.8437500000E+00,+0.0E+00
+50.0000E-06,+1.8437500000E+00,+0.0E+00
+50.2000E-06,+1.8437500000E+00,+0.0E+00
+50.4000E-06,+1.8437500000E+00,-31.2500000E-03
+50.6000E-06,+1.8437500000E+00,-31.2500000E-03
+50.8000E-06,+1.8437500000E+00,-31.2500000E-03
+51.0000E-06,+1.8125000000E+00,-0.0E+00
+51.2000E-06,+1.8125000000E+00,+0.0E+00
+51.4000E-06,+1.8437500000E+00,-62.5000000E-03
+51.6000E-06,-187.5000000E-03,-93.7500000E-03
+51.8000E-06,-156.2500000E-03,-31.2500000E-03
+52.0000E-06,-187.5000000E-03,-0.0E+00
+52.2000E-06,-187.5000000E-03,+0.0E+00
+52.4000E-06,-156.2500000E-03,-31.2500000E-03
+52.6000E-06,-156.2500000E-03,-62.5000000E-03
+52.8000E-06,-156.2500000E-03,-0.0E+00
+53.0000E-06,-156.2500000E-03,-31.2500000E-03
+53.2000E-06,-187.5000000E-03,+1.8125000000E+00
+53.4000E-06,-156.2500000E-03,+1.9062500000E+00
+53.6000E-06,-156.2500000E-03,+1.8437500000E+00
+53.8000E-06,-125.0000000E-03,+1.8125000000E+00
+54.0000E-06,-156.2500000E-03,+1.8750000000E+00
+54.2000E-06,-156.2500000E-03,+1.8750000000E+00
+54.4000E-06,-156.2500000E-03,+1.8750000000E+00
+54.6000E-06,-156.2500000E-03,+1.8125000000E+00
+54.8000E-06,-156.2500000E-03,+1.8437500000E+00
+55.0000E-06,-156.2500000E-03,+1.8437500000E+00
+55.2000E-06,-156.2500000E-03,+1.8437500000E+00
+55.4000E-06,-125.0000000E-03,+1.8437500000E+00
+55.6000E-06,-156.2500000E-03,+1.8750000000E+00
+55.8000E-06,-156.2500000E-03,+1.8437500000E+00
+56.0000E-06,-156.2500000E-03,+1.8750000000E+00
+56.2000E-06,-156.2500000E-03,+1.8750000000E+00
+56.4000E-06,-156.2500000E-03,+1.8750000000E+00
+56.6000E-06,-156.2500000E-03,+1.8437500000E+00
+56.8000E-06,-187.5000000E-03,+1.8437500000E+00
+57.0000E-06,-156.2500000E-03,+1.8125000000E+00
+57.2000E-06,-156.2500000E-03,+1.8750000000E+00
+57.4000E-06,-156.2500000E-03,+1.8437500000E+00
+57.6000E-06,-187.5000000E-03,+1.8750000000E+00
+57.8000E-06,-156.2500000E-03,+1.8125000000E+00
+58.0000E-06,-156.2500000E-03,+1.8125000000E+00
+58.2000E-06,-156.2500000E-03,+1.8437500000E+00
+58.4000E-06,-156.2500000E-03,+1.8437500000E+00
+58.6000E-06,-125.0000000E-03,+1.8437500000E+00
+58.8000E-06,-156.2500000E-03,+1.8437500000E+00
+59.0000E-06,-125.0000000E-03,+1.8125000000E+00
+59.2000E-06,-125.0000000E-03,+1.8437500000E+00
+59.4000E-06,-156.2500000E-03,+1.8437500000E+00
+59.6000E-06,-125.0000000E-03,+1.8437500000E+00
+59.8000E-06,-156.2500000E-03,+1.8125000000E+00
+60.0000E-06,-125.0000000E-03,+1.8437500000E+00
+60.2000E-06,-218.7500000E-03,+1.8437500000E+00
+60.4000E-06,-156.2500000E-03,+1.8437500000E+00
+60.6000E-06,-156.2500000E-03,+1.8750000000E+00
+60.8000E-06,-125.0000000E-03,+1.8125000000E+00
+61.0000E-06,-156.2500000E-03,+1.8437500000E+00
